id,city,district,neighborhood,condition,type,rooms,area_m2,lift,views,floor,prices
2751,Barcelona,Les Corts,Pedralbes,needs refurb,Penthouse,3,76,Yes,exterior, floor 10,430000
2752,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,2,74,No,exterior, floor 2,325000
2753,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,3,69,Yes,exterior, floor 2,240000
2754,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,5,258,Yes,exterior, floor 2,1050000
2755,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,2,81,No,interior, floor 5,490000
2756,Barcelona,Gràcia,Vallcarca i els Penitents,needs refurb,Flat,3,72,Yes,exterior, floor 2,265000
2757,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Detached,10,690,No,exterior,Multiple,3950000
2758,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,2,55,No,exterior, floor 3,155000
2759,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,3,70,Yes,exterior, floor 8,365000
2760,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,4,90,No,exterior, floor 2,239000
2761,Barcelona,Sants-Montjuïc,Hostafrancs,needs refurb,Flat,3,64,Yes,exterior, floor 2,220000
2762,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,3,58,No,exterior, floor 3,140000
2763,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,129,Yes,exterior, floor 2,599000
2764,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,120,Yes,exterior, floor 3,595000
2765,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,4,114,No,exterior, floor 3,335000
2766,Barcelona,Les Corts,la Maternitat i Sant Ramon,needs refurb,Flat,4,95,Yes,exterior, floor 3,430000
2767,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,117,Yes,exterior, floor 1,410000
2768,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,4,134,No,exterior, floor 2,395000
2769,Barcelona,Nou Barris,la Trinitat Nova,needs refurb,Penthouse,2,76,No,exterior, floor 4,125000
2770,Barcelona,Les Corts,les Corts,needs refurb,Flat,4,125,Yes,interior, floor 6,550000
2771,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,7,228,Yes,exterior, floor 2,2200000
2772,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,6,200,Yes,exterior, floor 3,710000
2773,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,3,150,Yes,exterior, floor 1,550000
2774,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,5,150,Yes,exterior, floor 1,410000
2775,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,3,64,Yes,exterior, floor 2,190000
2776,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,4,140,Yes,exterior, floor 2,550000
2777,Barcelona,Horta-Guinardó,la Font d'en Fargues,needs refurb,Flat,3,145,No,exterior,ground floor,259000
2778,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,3,90,Yes,exterior, floor 4,410000
2779,Barcelona,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,needs refurb,Penthouse,3,84,No,exterior, floor 3,330000
2780,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,7,391,Yes,exterior, floor 4,1690000
2781,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,3,129,Yes,exterior, floor 3,550000
2782,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,2,80,Yes,exterior, floor 3,320000
2783,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,5,320,Yes,exterior, floor 3,1750000
2784,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,158,Yes,exterior, floor 1,680000
2785,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,153,Yes,exterior, floor 3,650000
2786,Barcelona,Sant Andreu,el Congrés i els Indians,needs refurb,Penthouse,3,64,Yes,exterior, floor 4,179900
2787,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,7,184,Yes,exterior, floor 4,780000
2788,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,176,Yes,exterior, floor 2,750000
2789,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,8,261,Yes,exterior, floor 4,978000
2790,Barcelona,Gràcia,Vallcarca i els Penitents,needs refurb,Flat,5,317,No,exterior,mezzanine,699000
2791,Barcelona,Sant Martí,el Poblenou,needs refurb,Flat,5,192,No,exterior, floor 1,549000
2792,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,141,Yes,exterior, floor 4,622000
2793,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Penthouse,3,47,No,exterior, floor 4,199900
2794,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,90,Yes,exterior, floor 4,400000
2795,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,4,118,Yes,exterior, floor 3,550000
2796,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,3,132,Yes,exterior, floor 4,498000
2797,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,3,85,No,exterior, floor 1,239000
2798,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,82,Yes,exterior, floor 1,350000
2799,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,87,Yes,exterior, floor 1,570000
2800,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,4,212,No,exterior, floor 2,850000
2801,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,130,Yes,exterior, floor 2,520000
2802,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,6,175,Yes,exterior, floor 5,635000
2803,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,58,Yes,exterior, floor 5,450000
2804,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,4,136,Yes,exterior, floor 3,890000
2805,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,4,121,Yes,exterior, floor 4,465000
2806,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,needs refurb,Flat,3,70,Yes,interior, floor 3,155000
2807,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,4,136,Yes,exterior, floor 2,475000
2808,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,5,145,Yes,exterior, floor 3,790000
2809,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,4,188,Yes,exterior, floor 2,599000
2810,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,87,Yes,exterior, floor 2,330000
2811,Barcelona,Sant Andreu,Sant Andreu,needs refurb,Flat,3,65,Yes,exterior, floor 2,185000
2812,Barcelona,Horta-Guinardó,Horta,needs refurb,Detached,10,297,No,exterior,Multiple,795000
2813,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Penthouse,4,123,Yes,exterior, floor 4,690000
2814,Barcelona,Horta-Guinardó,el Carmel,needs refurb,Detached,5,142,No,exterior,Multiple,450000
2815,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,5,139,Yes,exterior, floor 5,657000
2816,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Penthouse,5,335,No,exterior, floor 6,2850000
2817,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,4,137,Yes,exterior, floor 2,550000
2818,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,65,Yes,exterior, floor 6,385000
2819,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Detached,7,650,No,exterior,Multiple,2300000
2820,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,3,235,No,exterior, floor 1,712500
2821,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,6,274,Yes,exterior, floor 5,1670000
2822,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,3,65,No,exterior, floor 1,210000
2823,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,196,Yes,exterior, floor 4,900000
2824,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,2,50,No,exterior, floor 1,175000
2825,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,2,143,Yes,exterior,mezzanine,900000
2826,Barcelona,Gràcia,Vallcarca i els Penitents,needs refurb,Flat,3,80,Yes,exterior, floor 4,310000
2827,Barcelona,Eixample,el Fort Pienc,needs refurb,Flat,4,90,Yes,interior, floor 1,325000
2828,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,2,55,No,exterior, floor 2,175000
2829,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,4,97,Yes,exterior, floor 2,367000
2830,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,2,86,Yes,exterior, floor 5,302000
2831,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,129,Yes,exterior, floor 1,718500
2832,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,3,73,Yes,exterior, floor 1,290000
2833,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,104,Yes,exterior, floor 3,345000
2834,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,3,80,No,exterior, floor 2,210000
2835,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,4,204,Yes,exterior, floor 2,780000
2836,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,needs refurb,Flat,5,217,No,exterior,mezzanine,990000
2837,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,157,Yes,exterior, floor 1,545000
2838,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,4,114,Yes,exterior, floor 1,340000
2839,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Penthouse,1,85,Yes,exterior, floor 1,460000
2840,Barcelona,Nou Barris,la Trinitat Nova,needs refurb,Flat,2,76,No,exterior, floor 4,125000
2841,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,80,Yes,exterior, floor 3,295000
2842,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,3,116,Yes,exterior, floor 2,550000
2843,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,73,Yes,exterior, floor 10,435000
2844,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,2,150,Yes,exterior, floor 1,830000
2845,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,3,114,No,exterior, floor 2,350000
2846,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,73,Yes,exterior, floor 9,460000
2847,Barcelona,Sants-Montjuïc,Sants,needs refurb,Flat,4,85,Yes,exterior,mezzanine,310000
2848,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,6,257,Yes,exterior, floor 4,800000
2849,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,6,549,Yes,exterior, floor 1,1950000
2850,Barcelona,Sant Martí,el Poblenou,needs refurb,Flat,4,99,Yes,exterior, floor 2,378000
2851,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,3,100,Yes,exterior, floor 1,550000
2852,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,120,Yes,exterior, floor 5,650000
2853,Barcelona,Les Corts,Pedralbes,needs refurb,Penthouse,3,74,Yes,exterior, floor 8,430000
2854,Barcelona,Les Corts,Pedralbes,needs refurb,Penthouse,2,73,Yes,exterior, floor 8,460000
2855,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,2,81,No,interior, floor 4,480000
2856,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,5,123,Yes,exterior, floor 4,740000
2857,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,7,250,Yes,exterior, floor 3,1000000
2858,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,5,220,Yes,exterior, floor 5,620000
2859,Barcelona,Nou Barris,la Prosperitat,needs refurb,Flat,1,74,No,exterior,ground floor,87000
2860,Barcelona,Sant Andreu,la Sagrera,needs refurb,Flat,1,74,Yes,interior, floor 1,156000
2861,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,4,120,Yes,exterior, floor 3,391000
2862,Barcelona,Sants-Montjuïc,Sants,needs refurb,Penthouse,4,77,No,exterior, floor 3,285000
2863,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,110,Yes,exterior, floor 3,495000
2864,Barcelona,Sant Andreu,Sant Andreu,needs refurb,Flat,3,69,Yes,exterior, floor 3,186000
2865,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,4,66,No,exterior, floor 1,229000
2866,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,46,No,interior, floor 4,185000
2867,Barcelona,Nou Barris,Can Peguera,needs refurb,Flat,3,54,Yes,exterior, floor 4,125000
2868,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Penthouse,4,130,Yes,exterior, floor 6,699000
2869,Barcelona,Sant Andreu,el Congrés i els Indians,needs refurb,Flat,3,104,Yes,exterior, floor 1,295000
2870,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,87,Yes,exterior, floor 1,570000
2871,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,4,212,Yes,exterior, floor 2,850000
2872,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,5,154,No,exterior, floor 1,460000
2873,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,2,80,Yes,exterior,ground floor,325000
2874,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,5,250,Yes,interior,mezzanine,790000
2875,Barcelona,Eixample,la Sagrada Família,needs refurb,Penthouse,2,35,Yes,exterior, floor 5,190000
2876,Barcelona,Sant Martí,Provençals del Poblenou,needs refurb,Flat,3,90,Yes,exterior, floor 1,250000
2877,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,142,Yes,exterior, floor 4,750000
2878,Barcelona,Horta-Guinardó,el Carmel,needs refurb,Flat,3,67,Yes,interior, floor 3,155000
2879,Barcelona,Les Corts,les Corts,needs refurb,Flat,4,146,Yes,interior, floor 1,520000
2880,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,337,Yes,exterior, floor 2,1060000
2881,Barcelona,Horta-Guinardó,el Carmel,needs refurb,Flat,3,55,No,exterior,ground floor,149000
2882,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Terraced,1,154,No,exterior,Multiple,390000
2883,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,141,Yes,exterior, floor 7,670000
2884,Barcelona,Sant Andreu,el Bon Pastor,needs refurb,House,7,200,No,exterior,Multiple,279900
2885,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,4,132,Yes,exterior, floor 3,598000
2886,Barcelona,Les Corts,la Maternitat i Sant Ramon,needs refurb,Flat,4,73,Yes,exterior, floor 9,350000
2887,Barcelona,Sants-Montjuïc,Hostafrancs,needs refurb,Flat,1,20,No,interior, floor 1,90000
2888,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,2,85,Yes,exterior, floor 2,480000
2889,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,1,54,No,exterior, floor 3,142500
2890,Barcelona,Ciutat Vella,el Raval,needs refurb,Penthouse,2,70,Yes,interior, floor 5,280000
2891,Barcelona,Ciutat Vella,el Raval,needs refurb,Penthouse,1,61,Yes,exterior, floor 5,250000
2892,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,76,Yes,exterior, floor 1,570000
2893,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,4,178,Yes,exterior, floor 6,1150000
2894,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,4,89,Yes,exterior, floor 1,350000
2895,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,4,124,Yes,exterior, floor 1,390000
2896,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Penthouse,5,185,Yes,exterior, floor 5,1390000
2897,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,3,67,Yes,exterior, floor 3,205000
2898,Barcelona,Horta-Guinardó,Sant Genís dels Agudells,needs refurb,Flat,4,123,Yes,exterior, floor 1,270000
2899,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,210,Yes,exterior, floor 3,1195000
2900,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,5,136,Yes,exterior, floor 6,470000
2901,Barcelona,Eixample,el Fort Pienc,needs refurb,Penthouse,3,110,Yes,exterior, floor 8,469000
2902,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,2,40,No,exterior, floor 1,96000
2903,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,2,50,Yes,exterior, floor 5,200000
2904,Barcelona,Les Corts,les Corts,needs refurb,Flat,8,447,Yes,exterior, floor 3,2100000
2905,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,3,69,Yes,exterior, floor 1,299000
2906,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,Penthouse,4,91,Yes,exterior, floor 4,520000
2907,Barcelona,Sant Andreu,Navas,needs refurb,Flat,3,74,Yes,exterior, floor 6,279000
2908,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,4,94,No,exterior, floor 1,325000
2909,Barcelona,Eixample,la Sagrada Família,needs refurb,Penthouse,3,85,Yes,exterior, floor 7,470000
2910,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,157,Yes,exterior, floor 1,505000
2911,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,79,Yes,exterior, floor 3,330000
2912,Barcelona,Eixample,el Fort Pienc,needs refurb,Flat,3,65,Yes,exterior, floor 6,300000
2913,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,133,Yes,exterior, floor 4,900000
2914,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,4,94,No,exterior, floor 2,325000
2915,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,3,121,Yes,exterior, floor 1,365000
2916,Barcelona,Les Corts,les Corts,needs refurb,Flat,6,300,Yes,exterior, floor 1,1500000
2917,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,216,Yes,exterior, floor 1,899000
2918,Barcelona,Sant Andreu,Sant Andreu,needs refurb,Flat,3,64,Yes,exterior, floor 7,199900
2919,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,112,Yes,exterior, floor 5,390000
2920,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,7,155,Yes,exterior, floor 4,550000
2921,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,4,70,Yes,exterior, floor 6,255000
2922,Barcelona,Les Corts,Pedralbes,needs refurb,Penthouse,3,74,Yes,interior, floor 9,435000
2923,Barcelona,Sants-Montjuïc,Sants,needs refurb,Flat,4,86,Yes,exterior, floor 3,300000
2924,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,needs refurb,Flat,5,168,Yes,exterior,ground floor,750000
2925,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,224,Yes,exterior, floor 3,798000
2926,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,106,Yes,exterior, floor 4,520000
2927,Barcelona,Sant Martí,Provençals del Poblenou,needs refurb,Flat,4,110,Yes,exterior, floor 5,235000
2928,Barcelona,Sant Andreu,el Bon Pastor,needs refurb,Flat,3,74,Yes,exterior,mezzanine,161500
2929,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,6,285,Yes,exterior, floor 2,1780000
2930,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,130,Yes,exterior, floor 1,580000
2931,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,needs refurb,Flat,4,74,Yes,exterior, floor 4,241000
2932,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,4,98,Yes,exterior, floor 4,365000
2933,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,117,Yes,exterior,mezzanine,499000
2934,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,3,92,Yes,exterior, floor 4,285000
2935,Barcelona,Eixample,el Fort Pienc,needs refurb,Duplex,2,105,Yes,exterior,ground floor,400000
2936,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Penthouse,3,70,Yes,interior, floor 8,340000
2937,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,3,67,Yes,interior, floor 6,199000
2938,Barcelona,Les Corts,la Maternitat i Sant Ramon,needs refurb,Flat,3,80,Yes,exterior, floor 5,240000
2939,Barcelona,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,needs refurb,Flat,3,90,Yes,exterior, floor 4,315000
2940,Barcelona,Les Corts,Pedralbes,needs refurb,Penthouse,3,73,Yes,exterior, floor 9,435000
2941,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,6,181,Yes,exterior, floor 4,928800
2942,Barcelona,Eixample,la Sagrada Família,needs refurb,Penthouse,5,250,Yes,exterior, floor 8,1150000
2943,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,79,Yes,exterior, floor 3,450000
2944,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,2,77,Yes,interior, floor 1,450000
2945,Barcelona,Les Corts,Pedralbes,needs refurb,Penthouse,3,73,Yes,exterior, floor 8,430000
2946,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,4,83,Yes,exterior, floor 1,270000
2947,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,79,Yes,interior, floor 1,440000
2948,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,196,Yes,exterior, floor 1,595000
2949,Barcelona,Eixample,la Sagrada Família,needs refurb,Penthouse,2,88,Yes,exterior, floor 3,240000
2950,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,3,82,No,exterior, floor 3,248000
2951,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,4,98,Yes,exterior, floor 1,340000
2952,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,3,68,No,exterior, floor 3,152000
2953,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Duplex,2,50,No,exterior, floor 2,260000
2954,Barcelona,Nou Barris,Porta,needs refurb,Penthouse,3,65,Yes,exterior, floor 4,189000
